r,centro,modelo,consec.,desc.,descripción_actual,tipo,mod.,placa,atributos,fecha_adquisición,valor_ingreso,ubicación,observaciones,evidencias,origen
76,922710,TT301,300418,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE TEMPERATURA;,4,INVE,92271016296,MARCA:SMAR;SERIAL:77163-2013;MODELO:TT301;OBSERVACIONES:transmisor de temperatura,2023-06-09,"$1.762.490,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT302,300418,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE TEMPERATURA;,4,INVE,92271016295,MARCA:SMAR;SERIAL:21851-2013;MODELO:TT302;OBSERVACIONES:transmisor de temperatura,2023-06-09,"$1.762.490,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT302,300418,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE TEMPERATURA;,4,INVE,92271016294,MARCA:SMAR;SERIAL:21837-2013;MODELO:TT302;OBSERVACIONES:transmisor de temperatura,2023-06-09,"$1.762.490,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT302,300418,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE TEMPERATURA;,4,INVE,92271016293,MARCA:SMAR;SERIAL:21855-2013;MODELO:TT302;OBSERVACIONES:transmisor de temperatura,2023-06-09,"$1.762.490,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT302,300418,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE TEMPERATURA;,4,INVE,92271016292,MARCA:SMAR;SERIAL:21818-2013;MODELO:TT302;OBSERVACIONES:transmisor de temperatura,2023-06-09,"$1.762.490,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT302,300418,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE TEMPERATURA;,4,INVE,92271016291,MARCA:SMAR;SERIAL:21832-2013;MODELO:TT302;OBSERVACIONES:transmisor de temperatura,2023-06-09,"$1.762.490,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT302,300418,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE TEMPERATURA;,4,INVE,92271016290,MARCA:SMAR;SERIAL:21826-2013;MODELO:TT302;OBSERVACIONES:transmisor de temperatura,2023-06-09,"$1.762.490,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT302,300418,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE TEMPERATURA;,4,INVE,92271016289,MARCA:SMAR;SERIAL:21821-2013;MODELO:TT302;OBSERVACIONES:transmisor de temperatura,2023-06-09,"$1.762.490,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT302,300418,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE TEMPERATURA;,4,INVE,92271016287,MARCA:SMAR;SERIAL:21838-2013;MODELO:TT302;OBSERVACIONES:transmisor de temperatura,2023-06-09,"$1.762.490,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT302,300418,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE TEMPERATURA;,4,INVE,92271016286,MARCA:SMAR;SERIAL:21841-2013;MODELO:TT302;OBSERVACIONES:transmisor de temperatura,2023-06-09,"$1.762.490,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT302,300418,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE TEMPERATURA;,4,INVE,92271016284,MARCA:SMAR;SERIAL:21835-2013;MODELO:TT302;OBSERVACIONES:transmisor de temperatura,2023-06-09,"$1.762.490,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT302,300418,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE TEMPERATURA;,4,INVE,92271016283,MARCA:SMAR;SERIAL:21836-2013;MODELO:TT302;OBSERVACIONES:transmisor de temperatura,2023-06-09,"$1.762.490,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT302,300418,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE TEMPERATURA;,4,INVE,92271016282,MARCA:SMAR;SERIAL:21830-2013;MODELO:TT302;OBSERVACIONES:transmisor de temperatura,2023-06-09,"$1.762.490,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT302,300418,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE TEMPERATURA;,4,INVE,92271016281,MARCA:SMAR;SERIAL:21844-2013;MODELO:TT302;OBSERVACIONES:transmisor de temperatura,2023-06-09,"$1.762.490,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT302,300418,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE TEMPERATURA;,4,INVE,92271016280,MARCA:SMAR;SERIAL:21827-2013;MODELO:TT302;OBSERVACIONES:transmisor de temperatura,2023-06-09,"$1.762.490,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT302,300418,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE TEMPERATURA;,4,INVE,92271016279,MARCA:SMAR;SERIAL:21822-2013;MODELO:TT302;OBSERVACIONES:transmisor de temperatura,2023-06-09,"$1.762.490,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT302,300418,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE TEMPERATURA;,4,INVE,92271016278,MARCA:SMAR;SERIAL:21828-2013;MODELO:TT302;OBSERVACIONES:transmisor de temperatura,2023-06-09,"$1.762.490,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT302,300418,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE TEMPERATURA;,4,INVE,92271016277,MARCA:SMAR;SERIAL:21846-2013;MODELO:TT302;OBSERVACIONES:transmisor de temperatura,2023-06-09,"$1.762.490,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT301,300418,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE TEMPERATURA;,4,INVE,92271016276,MARCA:SMAR;SERIAL:77165-2013;MODELO:TT301;OBSERVACIONES:transmisor de temperatura,2023-06-09,"$1.762.490,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT301,300418,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE TEMPERATURA;,4,INVE,92271016275,MARCA:SMAR;SERIAL:77119-2013;MODELO:TT301;OBSERVACIONES:transmisor de temperatura,2023-06-09,"$1.762.490,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT301,300418,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE TEMPERATURA;,4,INVE,92271016274,MARCA:SMAR;SERIAL:77152-2013;MODELO:TT301;OBSERVACIONES:transmisor de temperatura,2023-06-09,"$1.762.490,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT301,300418,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE TEMPERATURA;,4,INVE,92271016273,MARCA:SMAR;SERIAL:77184-2013;MODELO:TT301;OBSERVACIONES:transmisor de temperatura,2023-06-09,"$1.762.490,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT301,300418,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE TEMPERATURA;,4,INVE,92271016272,MARCA:SMAR;SERIAL:77166-2013;MODELO:TT301;OBSERVACIONES:transmisor de temperatura,2023-06-09,"$1.762.490,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT301,300418,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE TEMPERATURA;,4,INVE,92271016271,MARCA:SMAR;SERIAL:77143-2013;MODELO:TT301;OBSERVACIONES:transmisor de temperatura,2023-06-09,"$1.762.490,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,EJX110A,300415,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE PRESION ABSOLUTA;,4,INVE,92271016270,MARCA:YOKOGAWA;SERIAL:XXDMSS13CO4D;MODELO:EJX110A;OBSERVACIONES:Transmisor de presión absoluta,2023-06-09,"$2.766.580,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,EJA110E,300414,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE PRESION DIFERENCIAL;,4,INVE,92271016268,MARCA:YOKOGAWA;SERIAL:91N321437;MODELO:EJA110E;OBSERVACIONES:Transmisor de presión diferencial,2023-06-09,"$2.766.580,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,EJA110E,300414,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE PRESION DIFERENCIAL;,4,INVE,92271016267,MARCA:YOKOGAWA;SERIAL:91PA08110;MODELO:EJA110E;OBSERVACIONES:Transmisor de presión diferencial,2023-06-09,"$2.766.580,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,EJA110E,300414,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE PRESION DIFERENCIAL;,4,INVE,92271016265,MARCA:YOKOGAWA;SERIAL:91N321435;MODELO:EJA110E;OBSERVACIONES:Transmisor de presión diferencial,2023-06-09,"$2.766.580,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,EJA110E,300414,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE PRESION DIFERENCIAL;,4,INVE,92271016264,MARCA:YOKOGAWA;SERIAL:91N321440;MODELO:EJA110E;OBSERVACIONES:Transmisor de presión diferencial,2023-06-09,"$2.766.580,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT301,300418,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE TEMPERATURA;,4,INVE,92271016254,MARCA:SMAR;SERIAL:77177-2013;MODELO:TT301;OBSERVACIONES:Transmisor inalámbrico de temperatura,2023-06-09,"$6.098.800,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT400,300416,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=INALAMBRICO DE TEMPERATURA;,4,INVE,92271016253,MARCA:SMAR;SERIAL:129-2013;MODELO:TT400;OBSERVACIONES:Transmisor inalámbrico de temperatura,2023-06-09,"$6.098.800,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT400,300416,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=INALAMBRICO DE TEMPERATURA;,4,INVE,92271016252,MARCA:SMAR;SERIAL:122-2013;MODELO:TT400;OBSERVACIONES:Transmisor inalámbrico de temperatura,2023-06-09,"$6.098.800,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT400,300416,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=INALAMBRICO DE TEMPERATURA;,4,INVE,92271016251,MARCA:SMAR;SERIAL:127-2013;MODELO:TT400;OBSERVACIONES:Transmisor inalámbrico de temperatura,2023-06-09,"$6.098.800,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT400,300416,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=INALAMBRICO DE TEMPERATURA;,4,INVE,92271016250,MARCA:SMAR;SERIAL:142-2013;MODELO:TT400;OBSERVACIONES:Transmisor inalámbrico de temperatura,2023-06-09,"$6.098.800,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT400,300416,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=INALAMBRICO DE TEMPERATURA;,4,INVE,92271016249,MARCA:SMAR;SERIAL:144-2013;MODELO:TT400;OBSERVACIONES:Transmisor inalámbrico de temperatura,2023-06-09,"$6.098.800,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT400,300416,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=INALAMBRICO DE TEMPERATURA;,4,INVE,92271016248,MARCA:SMAR;SERIAL:146-2013;MODELO:TT400;OBSERVACIONES:Transmisor inalámbrico de temperatura,2023-06-09,"$6.098.800,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,LD292,300418,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE TEMPERATURA;,4,INVE,92271016247,MARCA:SMAR;SERIAL:L548595;MODELO:LD292;OBSERVACIONES:Transmisor inalámbrico de presión,2023-06-09,"$6.098.800,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,LD292,300418,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE TEMPERATURA;,4,INVE,92271016246,MARCA:SMAR;SERIAL:L548591;MODELO:LD292;OBSERVACIONES:Transmisor inalámbrico de presión,2023-06-09,"$6.098.800,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,LD292,300418,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE TEMPERATURA;,4,INVE,92271016245,MARCA:SMAR;SERIAL:56379-2013;MODELO:LD292;OBSERVACIONES:Transmisor inalámbrico de presión,2023-06-09,"$6.098.800,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,LD292,300418,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE TEMPERATURA;,4,INVE,92271016244,MARCA:SMAR;SERIAL:56363-2013;MODELO:LD292;OBSERVACIONES:Transmisor inalámbrico de presión,2023-06-09,"$6.098.800,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT400,300416,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=INALAMBRICO DE TEMPERATURA;,4,INVE,92271016243,MARCA:SMAR;SERIAL:123-2013;MODELO:TT400;OBSERVACIONES:Transmisor inalámbrico de temperatura,2023-06-09,"$6.098.800,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,TT400,300416,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=INALAMBRICO DE TEMPERATURA;,4,INVE,92271016242,MARCA:SMAR;SERIAL:124-2013;MODELO:TT400;OBSERVACIONES:Transmisor inalámbrico de temperatura,2023-06-09,"$6.098.800,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,UMC-3,300412,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE FLUJO CORIOLIS;,4,INVE,92271016225,"MARCA:KOBOLD;SERIAL:288333.0;MODELO:UMC-3;OBSERVACIONES:transmisor flujo ""coriolis""",2023-06-09,"$9.227.200,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,UMC-3,300412,TRANSMISOR,TRANSMISOR;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=DE FLUJO CORIOLIS;,4,INVE,92271016223,"MARCA:KOBOLD;SERIAL:288340.0;MODELO:UMC-3;OBSERVACIONES:transmisor flujo ""coriolis""",2023-06-09,"$9.227.200,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,YT-1000,300413,VALVULA,VALVULA;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=BUROCCO CON POSICIONADOR YTC;DIAMETRO=N.A.;MATERIAL=N.A.;,4,INVE,92271016256,MARCA:BUROCCO YTC;SERIAL:N1016365;MODELO:YT-1000;OBSERVACIONES:Válvula Burocco con posicionador YTC,2023-06-09,"$5.336.292,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,YT-1000,300413,VALVULA,VALVULA;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=BUROCCO CON POSICIONADOR YTC;DIAMETRO=N.A.;MATERIAL=N.A.;,4,INVE,92271016258,MARCA:BUROCCO YTC;SERIAL:N1016357;MODELO:YT-1000;OBSERVACIONES:Válvula Burocco con posicionador YTC,2023-06-09,"$5.336.292,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,YT-1000,300413,VALVULA,VALVULA;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=BUROCCO CON POSICIONADOR YTC;DIAMETRO=N.A.;MATERIAL=N.A.;,4,INVE,92271016260,MARCA:BUROCCO YTC;SERIAL:N1016361;MODELO:YT-1000;OBSERVACIONES:Válvula Burocco con posicionador YTC,2023-06-09,"$5.336.292,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,YT-2500,300413,VALVULA,VALVULA;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=BUROCCO CON POSICIONADOR YTC;DIAMETRO=N.A.;MATERIAL=N.A.;,4,INVE,92271016261,MARCA:BUROCCO YTC;SERIAL:N1014434;MODELO:YT-2500;OBSERVACIONES:Válvula Burocco con posicionador YTC,2023-06-09,"$5.336.292,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,YT-1000,300413,VALVULA,VALVULA;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;CARACTERISTICA=BUROCCO CON POSICIONADOR YTC;DIAMETRO=N.A.;MATERIAL=N.A.;,4,INVE,92271016255,MARCA:BUROCCO YTC;SERIAL:N1016362;MODELO:YT-1000;OBSERVACIONES:Válvula Burocco con posicionador YTC,2023-06-09,"$5.336.292,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,,281589,MESA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA AUXILIAR DIMENSION N.A. MATERIAL N.A.,4,INVE,1076190406,MARCA:N/A;SERIAL:N/A;MODELO:N/A;OBSERVACIONES:MESA AUXILIAR 1.50X50 COLOR PINO,2015-12-30,"$336.725,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,,834,ARCHIVADOR,TIPO ELEMENTO=ELEMENTO DEVOLUTIVO;UNIDAD DE MEDIDA=UNIDAD;,4,INVE,107632008,MARCA:N/A;SERIAL:N/A;MODELO:N/A;OBSERVACIONES:C. S. NO:651682,2001-02-22,"$83.820,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,,834,ARCHIVADOR,TIPO ELEMENTO=ELEMENTO DEVOLUTIVO;UNIDAD DE MEDIDA=UNIDAD;,4,INVE,107632390,MARCA:N/A;SERIAL:N/A;MODELO:N/A;OBSERVACIONES:C. S. NO:663179,2001-02-22,"$145.000,00",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,,834,ARCHIVADOR,TIPO ELEMENTO=ELEMENTO DEVOLUTIVO;UNIDAD DE MEDIDA=UNIDAD;,4,INVE,107637639,MARCA:N/A;SERIAL:N/A;MODELO:N/A;OBSERVACIONES:CON 6 ENTRPAÑOS 12 DIVISIONES,2001-02-22,"$429.962,40",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,568,277154,TERMOMETRO,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA INFRARROJO,4,INVE,922710815,MARCA:FLUKE;SERIAL:28890012;MODELO:568;OBSERVACIONES:40°C-800°C 5494,2014-12-29,"$1.071.706,48",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,"TMXK2-4,T72,TM6-18,M",252191,HERRAMIENTA VARIA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD ESPECIFICACION N.A.,4,INVE,922710948,MARCA:SNAP-ON;SERIAL:.;MODELO:TMXK2-4 T72 TM6-18 M;OBSERVACIONES:(19.1)JUEGO DE RACHE DE UN 1\4 COMPUESTO POR:10 COPAS 1COPA DE ROTULA ESCUALIZABLE 2 BARRAS DE EXTENSION Y 1RACHE,2015-03-04,"$452.782,13",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,"SXK5-11,S80A,SN18B",252191,HERRAMIENTA VARIA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD ESPECIFICACION N.A.,4,INVE,922710949,MARCA:SNAP-ON;SERIAL:.;MODELO:SXK5-11 S80A SN18B;OBSERVACIONES:(19.2)JUEGO DE RACHE DE 3/8 COMPUESTO POR 1BARRA DE3/8 A 1/2 1RACHE Y 2BARRAS DE EXTENCION,2015-03-04,"$233.207,91",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,FS281-101,252191,HERRAMIENTA VARIA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD ESPECIFICACION N.A.,4,INVE,922710950,MARCA:SNAP-ON;SERIAL:.;MODELO:FS281-101;OBSERVACIONES:(19.3)JUEGO DE COPA DE 3\8 POR 11 UNIDADES ASI:DE 1\4 A 7/8,2015-03-04,"$268.527,95",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,SFS081-281,252191,HERRAMIENTA VARIA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD ESPECIFICACION N.A.,4,INVE,922710951,"MARCA:SNAP-ON;SERIAL:.;MODELO:SFS081-281;OBSERVACIONES:(19.4)JUEGO DE COPAS LARGAS DE 3/8"" POR 11 UNIDADES ASI: DE 1/4 A 7/8",2015-03-04,"$409.668,56",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,"FX1,FXK3-6,F80,TW121",252191,HERRAMIENTA VARIA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD ESPECIFICACION N.A.,4,INVE,922710952,MARCA:SNAP-ON;SERIAL:.;MODELO:FX1 FXK3-6 F80 TW121;OBSERVACIONES:(19.5)JUEGO DE RACHE DE1/2 COMPUESTA POR 13 COPAS DE 3/8 A1-1/8 DE PLG 2BARRAS DE EXTENSION 1 RACHE Y UNA BARRA CON CABEZA ESCULIZABLE,2015-03-04,"$1.043.854,55",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,PWC34,252191,HERRAMIENTA VARIA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD ESPECIFICACION N.A.,4,INVE,922710953,MARCA:SNAP-ON;SERIAL:.;MODELO:PWC34;OBSERVACIONES:(19.6)PINZA PELA ALAMBRE DE 6 PLG,2015-03-04,"$140.981,16",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,AW101SDHK,252191,HERRAMIENTA VARIA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD ESPECIFICACION N.A.,4,INVE,922710954,MARCA:SNAP-ON;SERIAL:.;MODELO:AW101SDHK;OBSERVACIONES:(19.7)JUEGO DE LLAVES EXAGONALES EN PLG POR 15 EN CAJA METALICA (ALLEN),2015-03-04,"$100.757,78",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,BP16B,252191,HERRAMIENTA VARIA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD ESPECIFICACION N.A.,4,INVE,922710955,MARCA:BLUE-POINT;SERIAL:.;MODELO:BP16B;OBSERVACIONES:(19.8) MARTILLO DE BOLA DE 16 HOZAS CON MANGO,2015-03-04,"$49.471,97",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,PWC80A,252191,HERRAMIENTA VARIA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD ESPECIFICACION N.A.,4,INVE,922710956,MARCA:SNAP-ON;SERIAL:.;MODELO:PWC80A;OBSERVACIONES:(19.9)PINZA PELACABLE,2015-03-04,"$69.005,62",,,,ARIAS FIGUEROA JAIME DIEGO
76,922710,FU8A,252191,HERRAMIENTA VARIA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD ESPECIFICACION N.A.,4,INVE,922710957,MARCA:SNAP-ON;SERIAL:.;MODELO:FU8A;OBSERVACIONES:(19.10)EXTENSION ESCULIZABLE DE 3\8DE PLG,2015-03-04,"$159.996,57",,,,ARIAS FIGUEROA JAIME DIEGO
